activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_00490,ten_063,meeting_held,2024-04-20,neutral,85
act_00491,ten_063,meeting_held,2024-01-12,positive,184
act_00492,ten_063,support_ticket,2024-04-08,positive,97
act_00493,ten_063,email_sent,2024-05-15,neutral,60
act_00494,ten_064,email_sent,2024-01-07,negative,21
act_00495,ten_064,qbr_completed,2024-01-09,neutral,19
act_00496,ten_064,qbr_completed,2024-01-10,no_response,18
act_00497,ten_064,meeting_held,2024-01-08,neutral,20
act_00498,ten_064,support_ticket,2024-01-10,negative,18
act_00499,ten_064,qbr_completed,2024-01-10,negative,18
act_00500,ten_064,call_completed,2024-01-10,positive,18
act_00501,ten_065,meeting_held,2024-02-27,negative,46
act_00502,ten_065,email_sent,2024-05-28,positive,-45
act_00503,ten_065,meeting_held,2024-04-21,neutral,-8
act_00504,ten_065,support_ticket,2024-06-22,neutral,-70
act_00505,ten_065,qbr_completed,2024-03-27,positive,17
act_00506,ten_066,qbr_completed,2024-04-30,positive,-8
act_00507,ten_066,support_ticket,2024-01-17,negative,96
act_00508,ten_066,call_completed,2024-02-25,neutral,57
act_00509,ten_066,call_completed,2024-04-29,no_response,-7
act_00510,ten_066,email_sent,2024-03-16,positive,37
act_00511,ten_066,call_completed,2024-06-28,neutral,-67
act_00512,ten_066,call_completed,2024-01-23,neutral,90
act_00513,ten_067,email_sent,2024-05-16,positive,-77
act_00514,ten_067,call_completed,2024-01-25,positive,35
act_00515,ten_067,meeting_held,2024-01-12,positive,48
act_00516,ten_067,qbr_completed,2024-02-23,neutral,6
act_00517,ten_067,support_ticket,2024-01-04,neutral,56
act_00518,ten_067,support_ticket,2024-01-19,positive,41
act_00519,ten_067,support_ticket,2024-04-27,no_response,-58
act_00520,ten_067,meeting_held,2024-01-14,neutral,46
act_00521,ten_068,qbr_completed,2024-03-16,neutral,220
act_00522,ten_068,support_ticket,2024-05-30,neutral,145
act_00523,ten_068,call_completed,2024-04-16,positive,189
act_00524,ten_068,call_completed,2024-01-16,positive,280
act_00525,ten_068,email_sent,2024-05-15,neutral,160
act_00526,ten_068,email_sent,2024-02-27,negative,238
act_00527,ten_068,meeting_held,2024-05-10,neutral,165
act_00528,ten_068,email_sent,2024-01-22,positive,274
act_00529,ten_068,call_completed,2024-03-14,neutral,222
act_00530,ten_069,qbr_completed,2024-06-12,positive,159
act_00531,ten_069,email_sent,2024-05-31,positive,171
act_00532,ten_069,call_completed,2024-02-24,positive,268
act_00533,ten_069,call_completed,2024-03-03,positive,260
act_00534,ten_069,call_completed,2024-03-23,neutral,240
act_00535,ten_070,meeting_held,2024-03-22,neutral,-59
act_00536,ten_070,qbr_completed,2024-02-14,positive,-22
act_00537,ten_070,support_ticket,2024-02-01,neutral,-9
act_00538,ten_070,email_sent,2024-03-04,positive,-41
act_00539,ten_071,email_sent,2024-06-29,neutral,36
act_00540,ten_071,email_sent,2024-02-22,no_response,164
act_00541,ten_071,email_sent,2024-04-18,neutral,108
act_00542,ten_071,email_sent,2024-03-04,positive,153
act_00543,ten_071,qbr_completed,2024-02-08,neutral,178
act_00544,ten_071,qbr_completed,2024-02-10,neutral,176
act_00545,ten_071,call_completed,2024-04-02,no_response,124
act_00546,ten_071,email_sent,2024-03-07,no_response,150
act_00547,ten_072,meeting_held,2024-01-26,neutral,338
act_00548,ten_072,call_completed,2024-01-22,neutral,342
act_00549,ten_072,support_ticket,2024-05-12,no_response,231
act_00550,ten_072,call_completed,2024-04-01,negative,272
act_00551,ten_072,meeting_held,2024-04-15,positive,258
act_00552,ten_072,call_completed,2024-07-18,neutral,164
act_00553,ten_072,meeting_held,2024-04-03,positive,270
act_00554,ten_073,call_completed,2024-02-13,no_response,261
act_00555,ten_073,meeting_held,2024-01-20,no_response,285
act_00556,ten_073,meeting_held,2024-05-22,positive,162
act_00557,ten_073,call_completed,2024-04-07,neutral,207
act_00558,ten_073,meeting_held,2024-06-07,positive,146
act_00559,ten_073,meeting_held,2024-04-12,positive,202
act_00560,ten_073,meeting_held,2024-02-26,positive,248
act_00561,ten_073,email_sent,2024-02-12,positive,262
act_00562,ten_073,email_sent,2024-06-25,neutral,128
act_00563,ten_073,call_completed,2024-06-09,neutral,144
act_00564,ten_073,meeting_held,2024-01-19,neutral,286
act_00565,ten_074,support_ticket,2024-03-27,positive,152
act_00566,ten_075,meeting_held,2024-04-21,negative,-2
act_00567,ten_075,qbr_completed,2024-01-21,neutral,89
act_00568,ten_075,qbr_completed,2024-02-15,positive,64
act_00569,ten_075,email_sent,2024-06-17,positive,-59
act_00570,ten_075,email_sent,2024-06-12,neutral,-54
act_00571,ten_075,call_completed,2024-04-07,neutral,12
act_00572,ten_075,qbr_completed,2024-05-04,negative,-15
act_00573,ten_075,call_completed,2024-02-22,positive,57
act_00574,ten_075,support_ticket,2024-04-14,positive,5
act_00575,ten_075,meeting_held,2024-04-16,positive,3
act_00576,ten_075,meeting_held,2024-01-12,negative,98
act_00577,ten_075,email_sent,2024-01-24,positive,86
act_00578,ten_075,qbr_completed,2024-02-18,neutral,61
act_00579,ten_075,email_sent,2024-06-14,neutral,-56
act_00580,ten_075,email_sent,2024-03-30,positive,20
act_00581,ten_075,call_completed,2024-06-15,no_response,-57
act_00582,ten_076,qbr_completed,2024-01-10,positive,89
act_00583,ten_076,call_completed,2024-06-15,positive,-68
act_00584,ten_076,email_sent,2024-03-04,neutral,35
act_00585,ten_076,support_ticket,2024-04-28,positive,-20
act_00586,ten_076,call_completed,2024-06-27,neutral,-80
act_00587,ten_076,call_completed,2024-01-21,neutral,78
act_00588,ten_076,call_completed,2024-04-07,no_response,1
act_00589,ten_076,meeting_held,2024-04-06,positive,2
act_00590,ten_077,email_sent,2024-03-02,positive,191
act_00591,ten_077,qbr_completed,2024-04-02,positive,160
act_00592,ten_077,call_completed,2024-04-22,neutral,140
act_00593,ten_077,qbr_completed,2024-06-26,positive,75
act_00594,ten_077,call_completed,2024-04-01,positive,161
act_00595,ten_077,email_sent,2024-02-23,positive,199
act_00596,ten_078,email_sent,2024-06-30,neutral,159
act_00597,ten_078,call_completed,2024-05-03,no_response,217
act_00598,ten_078,meeting_held,2024-05-21,positive,199
act_00599,ten_078,call_completed,2024-01-23,positive,318
act_00600,ten_078,qbr_completed,2024-05-30,positive,190
act_00601,ten_078,email_sent,2024-01-07,neutral,334
act_00602,ten_078,support_ticket,2024-06-17,positive,172
act_00603,ten_078,email_sent,2024-04-13,positive,237
act_00604,ten_078,meeting_held,2024-02-12,positive,298
act_00605,ten_078,meeting_held,2024-05-24,neutral,196
act_00606,ten_079,call_completed,2024-06-26,positive,-7
act_00607,ten_079,meeting_held,2024-03-11,positive,100
act_00608,ten_079,email_sent,2024-03-02,neutral,109
act_00609,ten_079,meeting_held,2024-02-14,neutral,126
act_00610,ten_079,meeting_held,2024-02-19,positive,121
act_00611,ten_079,email_sent,2024-01-19,positive,152
act_00612,ten_079,email_sent,2024-01-13,positive,158
act_00613,ten_079,support_ticket,2024-03-23,positive,88
act_00614,ten_079,qbr_completed,2024-03-25,positive,86
act_00615,ten_079,qbr_completed,2024-06-09,negative,10
act_00616,ten_079,qbr_completed,2024-04-14,negative,66
act_00617,ten_080,call_completed,2024-03-15,no_response,88
act_00618,ten_080,meeting_held,2024-01-12,no_response,151
act_00619,ten_080,meeting_held,2024-03-03,positive,100
act_00620,ten_080,meeting_held,2024-01-27,negative,136
act_00621,ten_080,qbr_completed,2024-01-20,no_response,143
act_00622,ten_080,support_ticket,2024-01-15,neutral,148
act_00623,ten_081,meeting_held,2024-01-06,negative,264
act_00624,ten_082,email_sent,2024-01-02,no_response,7
act_00625,ten_082,support_ticket,2024-01-02,neutral,7
act_00626,ten_082,meeting_held,2024-01-02,no_response,7
act_00627,ten_083,email_sent,2024-05-25,positive,-92
act_00628,ten_083,call_completed,2024-05-27,positive,-94
act_00629,ten_083,meeting_held,2024-03-29,negative,-35
act_00630,ten_083,email_sent,2024-01-30,no_response,24
act_00631,ten_083,support_ticket,2024-01-29,neutral,25
act_00632,ten_084,email_sent,2024-06-26,neutral,-47
act_00633,ten_084,call_completed,2024-03-14,positive,57
act_00634,ten_084,qbr_completed,2024-05-24,positive,-14
act_00635,ten_084,call_completed,2024-02-26,no_response,74
act_00636,ten_084,support_ticket,2024-02-18,no_response,82
act_00637,ten_085,call_completed,2024-05-09,neutral,194
act_00638,ten_085,qbr_completed,2024-04-25,neutral,208
act_00639,ten_085,support_ticket,2024-03-19,neutral,245
act_00640,ten_085,meeting_held,2024-03-10,neutral,254
act_00641,ten_085,meeting_held,2024-04-11,neutral,222
act_00642,ten_085,call_completed,2024-02-05,positive,288
act_00643,ten_085,qbr_completed,2024-01-27,negative,297
act_00644,ten_086,support_ticket,2024-06-15,neutral,120
act_00645,ten_086,meeting_held,2024-04-10,positive,186
act_00646,ten_086,email_sent,2024-03-10,neutral,217
act_00647,ten_087,email_sent,2024-06-04,positive,147
act_00648,ten_087,call_completed,2024-06-16,no_response,135
act_00649,ten_087,qbr_completed,2024-03-24,neutral,219
act_00650,ten_087,support_ticket,2024-01-24,no_response,279
act_00651,ten_088,support_ticket,2024-04-02,positive,15
act_00652,ten_088,call_completed,2024-04-18,neutral,-1
act_00653,ten_088,support_ticket,2024-04-03,positive,14
act_00654,ten_088,meeting_held,2024-01-31,neutral,77
act_00655,ten_088,qbr_completed,2024-02-06,positive,71
act_00656,ten_089,email_sent,2024-06-27,positive,-97
act_00657,ten_089,email_sent,2024-02-23,negative,28
act_00658,ten_089,call_completed,2024-05-04,positive,-43
act_00659,ten_090,email_sent,2024-01-23,positive,340
act_00660,ten_090,call_completed,2024-03-12,positive,291
act_00661,ten_090,meeting_held,2024-05-16,neutral,226
act_00662,ten_090,qbr_completed,2024-03-15,positive,288
act_00663,ten_090,email_sent,2024-02-23,no_response,309
act_00664,ten_091,qbr_completed,2024-06-23,positive,147
act_00665,ten_091,support_ticket,2024-04-16,neutral,215
act_00666,ten_091,email_sent,2024-03-28,positive,234
act_00667,ten_091,support_ticket,2024-04-26,positive,205
act_00668,ten_091,support_ticket,2024-01-02,positive,320
act_00669,ten_091,qbr_completed,2024-05-01,positive,200
act_00670,ten_091,meeting_held,2024-06-03,no_response,167
act_00671,ten_091,meeting_held,2024-02-07,positive,284
act_00672,ten_092,meeting_held,2024-03-06,no_response,8
act_00673,ten_092,support_ticket,2024-01-31,neutral,43
act_00674,ten_092,qbr_completed,2024-01-07,positive,67
act_00675,ten_092,support_ticket,2024-01-09,positive,65
act_00676,ten_092,meeting_held,2024-03-10,positive,4
act_00677,ten_092,meeting_held,2024-01-24,positive,50
act_00678,ten_092,qbr_completed,2024-05-18,negative,-65
act_00679,ten_092,meeting_held,2024-06-23,no_response,-101
act_00680,ten_092,qbr_completed,2024-01-02,no_response,72
act_00681,ten_092,support_ticket,2024-05-15,positive,-62
act_00682,ten_093,call_completed,2024-03-25,neutral,72
act_00683,ten_093,email_sent,2024-02-26,positive,100
act_00684,ten_093,call_completed,2024-01-30,positive,127
act_00685,ten_093,support_ticket,2024-03-05,positive,92
act_00686,ten_093,support_ticket,2024-03-12,neutral,85
act_00687,ten_093,meeting_held,2024-01-10,neutral,147
act_00688,ten_093,email_sent,2024-02-20,positive,106
act_00689,ten_094,meeting_held,2024-02-14,negative,178
act_00690,ten_094,email_sent,2024-03-31,positive,132
act_00691,ten_094,email_sent,2024-04-18,neutral,114
act_00692,ten_094,support_ticket,2024-04-04,positive,128
act_00693,ten_094,email_sent,2024-01-13,positive,210
act_00694,ten_094,email_sent,2024-04-09,neutral,123
act_00695,ten_094,meeting_held,2024-02-01,positive,191
act_00696,ten_094,meeting_held,2024-06-09,positive,62
act_00697,ten_094,qbr_completed,2024-05-02,negative,100
act_00698,ten_095,meeting_held,2024-06-22,no_response,122
act_00699,ten_095,email_sent,2024-03-20,positive,216
act_00700,ten_095,call_completed,2024-05-10,no_response,165
act_00701,ten_095,qbr_completed,2024-03-16,neutral,220
act_00702,ten_095,qbr_completed,2024-04-05,positive,200
act_00703,ten_095,meeting_held,2024-04-29,positive,176
act_00704,ten_095,call_completed,2024-01-27,positive,269
act_00705,ten_095,email_sent,2024-05-07,neutral,168
act_00706,ten_096,meeting_held,2024-05-26,neutral,-56
act_00707,ten_096,email_sent,2024-01-09,neutral,82
act_00708,ten_096,qbr_completed,2024-01-18,neutral,73
act_00709,ten_096,meeting_held,2024-03-28,no_response,3
act_00710,ten_097,meeting_held,2024-02-15,neutral,207
act_00711,ten_097,support_ticket,2024-02-11,positive,211
act_00712,ten_097,support_ticket,2024-06-05,no_response,96
act_00713,ten_097,support_ticket,2024-06-21,positive,80
act_00714,ten_097,email_sent,2024-02-19,no_response,203
act_00715,ten_097,support_ticket,2024-01-21,positive,232
act_00716,ten_097,meeting_held,2024-04-04,no_response,158
act_00717,ten_097,meeting_held,2024-05-14,positive,118
act_00718,ten_097,meeting_held,2024-03-16,negative,177
act_00719,ten_097,email_sent,2024-03-07,neutral,186
act_00720,ten_097,email_sent,2024-03-25,neutral,168
act_00721,ten_097,meeting_held,2024-02-15,neutral,207
act_00722,ten_097,meeting_held,2024-02-19,neutral,203
act_00723,ten_097,support_ticket,2024-06-21,no_response,80
act_00724,ten_097,qbr_completed,2024-02-06,positive,216
act_00725,ten_097,meeting_held,2024-03-29,positive,164
act_00726,ten_097,call_completed,2024-04-17,positive,145
act_00727,ten_097,support_ticket,2024-03-04,neutral,189
act_00728,ten_098,support_ticket,2024-06-26,neutral,-94
act_00729,ten_098,support_ticket,2024-03-14,positive,10
act_00730,ten_099,email_sent,2024-02-22,neutral,181
act_00731,ten_099,call_completed,2024-05-03,negative,110
act_00732,ten_099,call_completed,2024-02-01,positive,202
act_00733,ten_099,call_completed,2024-05-27,neutral,86
act_00734,ten_099,call_completed,2024-05-02,neutral,111
act_00735,ten_099,call_completed,2024-03-21,neutral,153
act_00736,ten_099,email_sent,2024-01-18,no_response,216
act_00737,ten_099,email_sent,2024-05-05,no_response,108
act_00738,ten_099,email_sent,2024-02-05,neutral,198
act_00739,ten_099,meeting_held,2024-03-04,positive,170
act_00740,ten_099,support_ticket,2024-02-02,neutral,201
act_00741,ten_099,email_sent,2024-03-24,neutral,150
act_00742,ten_099,email_sent,2024-01-27,positive,207
act_00743,ten_099,meeting_held,2024-04-21,no_response,122
act_00744,ten_099,call_completed,2024-04-04,neutral,139
act_00745,ten_099,support_ticket,2024-01-27,positive,207
act_00746,ten_100,email_sent,2024-02-19,positive,-48
act_00747,ten_100,meeting_held,2024-02-22,no_response,-51
act_00748,ten_100,call_completed,2024-04-19,neutral,-108
act_00749,ten_100,qbr_completed,2024-04-11,positive,-100
act_00750,ten_100,qbr_completed,2024-03-03,negative,-61
act_00751,ten_100,call_completed,2024-03-28,positive,-86
act_00752,ten_100,call_completed,2024-05-25,positive,-144
act_00753,ten_100,call_completed,2024-03-01,neutral,-59
act_00754,ten_100,meeting_held,2024-04-23,neutral,-112
act_00755,ten_100,call_completed,2024-01-11,neutral,-9
act_00756,ten_100,meeting_held,2024-01-23,negative,-21
act_00757,ten_100,email_sent,2024-02-29,positive,-58
act_00758,ten_100,call_completed,2024-06-28,no_response,-178
act_00759,ten_100,qbr_completed,2024-01-02,positive,0
act_00760,ten_100,qbr_completed,2024-01-03,positive,-1
act_00761,ten_100,support_ticket,2024-03-15,no_response,-73
act_00762,ten_100,support_ticket,2024-06-23,positive,-173
act_00763,ten_100,meeting_held,2024-02-05,negative,-34
act_00764,ten_100,email_sent,2024-01-16,positive,-14
act_00765,ten_100,qbr_completed,2024-01-14,positive,-12
act_00766,ten_101,meeting_held,2024-02-03,positive,223
act_00767,ten_101,email_sent,2024-02-08,neutral,218
act_00768,ten_101,call_completed,2024-06-26,negative,79
act_00769,ten_101,support_ticket,2024-03-04,positive,193
act_00770,ten_101,email_sent,2024-01-02,neutral,255
act_00771,ten_101,call_completed,2024-02-07,neutral,219
act_00772,ten_102,meeting_held,2024-03-18,negative,281
act_00773,ten_102,meeting_held,2024-02-21,neutral,307
act_00774,ten_102,meeting_held,2024-05-29,no_response,209
act_00775,ten_102,support_ticket,2024-01-12,no_response,347
act_00776,ten_102,call_completed,2024-01-24,neutral,335
act_00777,ten_102,qbr_completed,2024-01-23,no_response,336
act_00778,ten_102,call_completed,2024-07-08,no_response,169
act_00779,ten_102,meeting_held,2024-07-26,neutral,151
act_00780,ten_102,meeting_held,2024-06-02,no_response,205
act_00781,ten_102,email_sent,2024-08-30,negative,116
act_00782,ten_102,email_sent,2024-01-19,no_response,340
act_00783,ten_102,email_sent,2024-05-30,no_response,208
act_00784,ten_102,call_completed,2024-06-23,neutral,184
act_00785,ten_102,meeting_held,2024-01-13,neutral,346
act_00786,ten_102,meeting_held,2024-02-13,positive,315
act_00787,ten_102,meeting_held,2024-05-12,positive,226
act_00788,ten_103,email_sent,2024-02-28,neutral,-10
act_00789,ten_103,support_ticket,2024-04-13,neutral,-55
act_00790,ten_103,email_sent,2024-04-23,positive,-65
act_00791,ten_103,call_completed,2024-02-21,positive,-3
act_00792,ten_103,email_sent,2024-06-10,neutral,-113
act_00793,ten_103,call_completed,2024-04-16,positive,-58
act_00794,ten_103,support_ticket,2024-06-16,neutral,-119
act_00795,ten_103,meeting_held,2024-03-21,neutral,-32
act_00796,ten_103,support_ticket,2024-04-27,no_response,-69
act_00797,ten_103,call_completed,2024-01-11,positive,38
act_00798,ten_104,support_ticket,2024-04-17,positive,43
act_00799,ten_104,email_sent,2024-03-14,neutral,77
